cardname,setname,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28
Boa Constrictor,Mercadian Masques,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.22512594792384805,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.30228729975097496,0.3,0.3,0.3,0.3,0.3
Panacea,Mercadian Masques,0.2,0.2,0.293961506688503,0.3,0.3,0.3,0.3,0.3,0.22512594792384805,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.35,0.3,0.3,0.3,0.3
Incremental Growth,Lorwyn,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.20821171321323498,0.8637009635674879,0.630107743673285,0.7704213551473442,0.6,0.9849854503193721,1.0,0.610737122472331,0.6,0.6,0.49948453076835797,0.351634345771486,0.23048263792944604,0.2,0.375772430643615,0.4190921653120971,0.2
Bladewing's Thrall,Scourge,0.2,0.2,0.295410803055117,0.428916613453174,0.3,0.3,0.3,0.3,0.267929302494716,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Price of Progress,Exodus,5.072480860749019,4.33185146501628,4.94903331932347,4.187146833094371,4.2,4.64759108434538,4.47380748296404,4.72955439405859,4.19633747225358,3.95261027241292,4.38375899682891,5.83816287192568,10.923692149933501,12.811843739415199,10.404357246461698,7.537712338320239,7.18918548815755,7.0,6.34615477071895,4.96255742836853,3.85737078712421,1.83591016402231,2.16503166728759,2.7186364294267005,2.8432427319165,2.32302601057743,2.06424207712868,2.26011797759497
Merfolk Seastalkers,Zendikar,0.2,0.116851853909488,0.22222278583747604,0.223694261376643,0.18177993033839301,0.1,0.199285704081487,0.2,0.126262698959841,0.20542175206930202,0.2,0.2,0.113700539835083,0.1,0.150300453157236,0.1,0.1,0.295614415979158,0.205929383936384,0.2,0.2,0.310481035886968,0.3,0.22587731417518697,0.436035910233426,0.5,0.3987890688921621,0.3
Sphere of Reason,Odyssey,0.2,0.11018511316792401,0.35434933839620897,0.20200785551633202,0.281638403715286,0.234444271603018,0.3,0.3,0.22512594792384805,0.227911179652767,0.3,0.19927535181669298,0.2,0.2,0.222222272272723,0.2,0.2,0.2,0.252243290800873,0.3,0.3,0.38075598717512504,0.4,0.190351188831432,0.17957954576167398,0.2,0.2,0.26765854355409
Boggart Ram-Gang,Shadowmoor,1.5,1.3355570617451298,1.22584530210583,1.2,1.21468953126721,1.35407615640174,0.948094258489407,0.90022200296004,1.05959476965735,1.1439770358679,1.0850866458769202,0.943716575602545,0.8300845769879409,0.648115292182132,0.983635438157101,0.6,0.627327273218678,0.7850879616837059,0.5870195867267951,0.6086957781996839,0.642192722456959,0.4604815513562,0.534643816545422,0.544296635482046,0.745195001756773,0.867525953875813,0.9,0.7
Plaxmanta,Dissension,0.28965445892820196,0.3,0.49492673806866794,0.30642537861902003,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19927535181669298,0.198869905677167,0.2,0.25435409328012,0.3,0.3,0.3,0.3,0.3,0.3,0.32852245899442306,0.3,0.3,0.38753772556509497,0.404810358869679,0.420910380188731,0.2
Scouting Trek,Invasion,0.3,0.3,0.652898592733228,0.4182731117242379,0.483615962847143,0.40018500205557794,0.4,0.41977826371018295,0.300126137319222,0.36666706827793105,0.414473874656246,0.28309250858708096,0.3783900711022971,0.4,0.40195181938575997,0.4,0.4,0.4,0.4,0.552173944549921,0.46651636501229704,0.8063572820338349,0.6898703896154829,1.67631745154542,1.29474454724817,0.8716491922597142,0.7733340606192841,0.737497470207979
Viseling,Nemesis,0.3,0.3,0.36642487572283605,0.38815226689478205,0.491807981423571,0.397037744863832,0.39261918027400394,0.463110841477886,0.42815627391116606,0.39578247930698,0.5,0.357004449339846,0.4,0.4,0.353302732457049,0.4,0.4,0.4,0.45224329080087294,0.5,0.363363633906612,0.24553294363859401,0.2,0.387281411597521,0.224474544815719,0.2,0.2,0.2
Thundercloud Elemental,Scourge,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.192666568887585,0.190277577860438,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.331680916044289,0.30738822049711895,0.450326476989745,0.47412268582481304,0.281681816953306,0.2,0.2,0.20357087584376
Lumbering Satyr,Mercadian Masques,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.22512594792384805,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.357676416794958,0.419670447481509,0.2,0.2,0.2
Twinstrike,Dissension,0.2,0.31629573661929605,0.30458919694488296,0.20983927517199,0.2,0.2,0.2,0.2,0.218055818604686,0.2,0.201096724956907,0.172462644386151,0.11737260485258401,0.1,0.1,0.20131580678693103,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5567572680834959,0.3,0.3,0.25337265919832397
Sylvan Scrying,Mirrodin,0.3,0.60870398559984,1.22318801721764,1.5,1.7706061068314098,4.4187102078912,3.2371441020586,3.05333271110282,3.35984780187729,3.25200966276702,3.2140350530928,2.81666328497514,3.13418164560717,3.23897562863917,4.29864097874756,5.37828129317491,5.6163771745691395,2.2324570060132403,1.91730833950326,1.8,1.44354949143686,0.812544974690461,0.594772446518559,0.6190759088935379,1.10000090090902,0.688146785018402,0.521818578519609,0.552778009262015
Suffocation,Alliances,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.17916650883718804,0.27991963758599503,0.3,0.3,0.3,0.3,0.197297272948405,0.2,0.29669681708844203,0.3,0.3,0.3,0.3,0.3,0.3,0.299999342096607,0.3,0.3,0.3,0.3
Daru Encampment,Onslaught,0.2,0.101296125512506,0.342996999956521,0.44016072482801,0.5,0.42592584362048497,0.396191374162488,0.210222136295151,0.2,0.2,0.2,0.14154625429354098,0.20042373240451197,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.262091413557129,0.2,0.2,0.2,0.2,0.2
Resize,Coldsnap,0.3,0.3,0.18623168451716698,0.19116435137772697,0.2,0.251481127568084,0.172142459177988,0.2,0.24987348389003,0.3,0.3,0.19927535181669298,0.2,0.2,0.21456454562653698,0.2,0.2,0.2,0.252243290800873,0.3,0.3,0.3,0.3,0.16886011658048097,0.21471499743240902,0.1,0.1,0.3
Smother,Worldwake,0.2,0.10462949588328802,0.29082160611023306,0.222690032410029,0.218785328689226,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.318767736646276,0.36359688943275603,0.3,0.3,0.3,0.240096957926926,0.2,0.2,0.2,0.49166502190818295,0.47988044937341795,0.2,0.2,0.2
Venomous Breath,Ice Age,0.2,0.2,0.296860099421731,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19957626759548802,0.2,0.2,0.295833497809182,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.617102856616534,0.3713218137100329,0.259621748677821,0.3,0.3
Trygon Predator,Dissension,3.0,2.66574239713775,2.77367280685227,2.88754984999819,2.66525436656243,2.5,2.17023814625923,1.8204456059414098,1.5948257183766499,2.14799214448367,2.92982539243937,1.3340548413745101,1.14505758523377,0.9016129292407941,0.9466963666339341,0.8070171975947049,0.7037536374201571,0.555702048711167,0.7056082270021831,0.716664734271511,0.49549635582302504,0.400343817977505,0.479084884017334,0.46995552573060206,0.5648649987837729,0.5,0.5,0.3
Swords to Plowshares,Ice Age,4.1,4.35277114190158,5.07898882592501,4.378711189291439,4.487574047237691,4.18388870987455,4.83593979913999,5.24378258376778,5.05707088690066,4.8403655465728495,4.77588126159555,4.3067544457166,3.87245781743913,3.94435636058646,3.771320011892,3.10197173647022,3.4962481643978798,3.5,3.1608967393917204,2.9096588356352995,3.05570815953297,2.54896699965979,2.80392654757936,2.1607442203186897,3.0067541149019403,2.97079351333519,2.43575792287132,2.73273431826569
Darkslick Drake,Scars of Mirrodin,0.2,0.2,0.10458919694488301,0.24357401896408398,0.18177993033839301,0.17092634362604,0.202857183674053,0.2,0.216288002181835,0.20662658586248003,0.14495651258569198,0.145410803055117,0.13248586852431,0.1,0.1,0.1,0.200900909017198,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.30670110001134004,0.3,0.3
Skullclamp,Darksteel,2.5,2.5,2.66038710705952,2.6,2.6,2.6,2.4359519421706,2.2204442725902998,3.49557042098804,5.636543813780889,6.36952130949091,5.56572269163321,4.82415867931084,3.5,2.91170686222398,3.0175429939867597,2.6201204515356,2.5,1.9241978288252801,2.18140262902361,2.2744736439067004,1.88779884328704,2.24510284515383,1.97982736614955,1.91606951413977,1.48075598717513,1.85272004945544,2.55099167847236
Ovinize,Planar Chaos,0.5,0.42296247736085996,0.39855070363338596,0.4,0.4,0.491481572017467,0.5,0.45355538073841,0.469444465488375,0.5,0.5,0.32463876288062105,0.278389223637488,0.4,0.421771817764124,0.4,0.31036000324327195,0.3,0.440384522928105,0.39855070363338596,0.341591365687979,0.25704440251961397,0.2,0.2,0.2,0.31718162042907694,0.33757613774795897,0.2
Vithian Renegades,Alara Reborn,0.2,0.2,0.47656995028913496,0.304618127929252,0.3,0.3,0.250952156459378,0.3,0.33257562557292103,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6891756616047591,0.7,0.4
Soratami Seer,Champions of Kamigawa,0.2,0.2,0.47656995028913496,0.281123868962277,0.3,0.3,0.191428448977843,0.19200056000746696,0.263636466942931,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.410909289259805,0.311310253693496
Suffer the Past,Rise of the Eldrazi,0.2,0.26148123868043,0.414977753300772,0.297992144483668,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.39237239298638105,0.35376296391877293,0.38438499445940993,0.3,0.49249272515968606,0.5,0.5,0.5,0.463813637960702,0.37319611542387,0.3,0.3,0.618318183046694,0.7,0.510608374697722,0.3
Mnemonic Sliver,Tempest,0.2,0.2,0.49516949521007503,0.42008036241400504,0.4,0.4,0.4,0.4,0.406313305403829,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.35386454876157597,0.303454085171938,0.377835338508644,0.4,0.396272977276017,0.3,0.387457087186466,0.4,0.293254681603352
Yavimaya Kavu,Invasion,0.3,0.3,0.661353063087871,0.246184291377005,0.2,0.291481572017467,0.3,0.3,0.3,0.326706948276485,0.3,0.183092508587081,0.17401122043407097,0.2,0.211261813169488,0.1,0.19624636257984304,0.2,0.294070616063616,0.48188307076914205,0.6,0.31305838204517605,0.3,0.5953953341491329,0.34084090847665305,0.3,0.3,0.3
Prowess of the Fair,Lorwyn,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.21328425049638397,0.3,0.3,0.3,0.3,0.3,0.3,0.47980701737516707,0.6,0.636638167911423,0.38625501293827796,0.37777897605835403,0.5138179449729601,0.585285453022099,0.49329889998866,0.5,0.3
Cremate,Invasion,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Secrets of the Dead,Dark Ascension,0.21551831160769697,0.2,0.326087334599052,0.202207857925999,0.218785328689226,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.309450097423685,0.202287299750976,0.30263161357386303,0.35900909017198296,0.3,0.38303241877125005,0.25337265919832397
Viridian Lorebearers,Fifth Dawn,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.356529448757204,0.3,0.3,0.3,0.3,0.3,0.3
Wildfire Emissary,Mirage,0.5,0.5,0.39396150668850305,0.361848335522115,0.3,0.415185168724097,0.218809554422206,0.2,0.409722422139562,0.41887492620393,0.4021921341070279,0.37753590631748296,0.265112839939322,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19673553335601396,0.2,0.2,0.2,0.2,0.2,0.34365171013940604
Offalsnout,Morningtide,0.2,0.2,0.511353063087871,0.309437463101965,0.3,0.3,0.3,0.197333297777304,0.299495071932363,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
White Shield Crusader,Coldsnap,0.3,0.3,0.395410803055117,0.22088338413715802,0.382062136119798,0.4,0.31023800340004903,0.3,0.403409116735733,0.255421752069302,0.2,0.23695560805229102,0.3,0.3,0.225825908341517,0.2,0.2,0.2,0.2,0.2,0.2,0.30206187692656605,0.3,0.3,1.25495454914008,1.5,1.5,0.2
Customs Depot,Mercadian Masques,0.2,0.2,0.5369563327004739,0.303613898962638,0.3,0.3,0.3,0.3,0.22512594792384805,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Prowling Pangolin,Onslaught,0.2,0.2,0.40604139190422994,0.10441752310268801,0.20805091568572603,0.2,0.14880998299975698,0.1,0.17941954105712898,0.1,0.1,0.1,0.1,0.1,0.1,0.20613955446782198,0.20375363742015698,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Razing Snidd,Planeshift,0.2,0.101296125512506,0.29082160611023306,0.20562235689586603,0.2,0.2,0.2,0.2,0.20896484064273202,0.2,0.2,0.14154625429354098,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.33071922978881896,0.2,0.2,0.2,0.2,0.2
Crazed Firecat,Torment,0.141382164287192,0.1,0.18091856403716003,0.1,0.1,0.202962255136168,0.20595222788897,0.2,0.20328297941651102,0.2,0.2,0.14154625429354098,0.1,0.156183164244585,0.161561815872215,0.1,0.1,0.1,0.1,0.201449296366614,0.12447454481571901,0.18041216919762101,0.220916096394047,0.263596889432756,0.2,0.2,0.2,0.2
Kjeldoran Home Guard,Alliances,0.2,0.2,0.47656995028913496,0.6,0.6,0.315370170779675,0.3,0.3,0.27588390821142605,0.3,0.3,0.3,0.3,0.3,0.197297272948405,0.2,0.29669681708844203,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Hypervolt Grasp,Guildpact,0.2,0.2,0.5369563327004739,0.298192146893336,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19927535181669298,0.2,0.2,0.2,0.2,0.298498635122839,0.3,0.3,0.3,0.3,0.3,0.30522853389282106,0.3,0.3,0.3,0.3,0.3
Thalakos Dreamsower,Tempest,0.2,0.2,0.295410803055117,0.28092386655260904,0.3,0.3,0.3,0.3,0.256565580042273,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.410909289259805,0.310119763330516
Basalt Golem,Mirage,0.2,0.2,0.40604139190422994,0.27469909276015403,0.3,0.3,0.21023800340004897,0.141555887411832,0.21704558367866397,0.2,0.2,0.2,0.113700539835083,0.1,0.1,0.20460532375426002,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Swerve,Shards of Alara,0.3,0.3,0.444203539181727,0.337550452415089,0.3,0.3,0.37547679252560795,0.40422138961852794,0.5684342305623531,0.5040169158664559,0.40745601915814705,0.22463876288062098,0.388418545919881,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.41141181452085207,0.36718265136753997,0.3,0.824997039434729,0.853904990135046,0.534363240858153,0.623637702503682,0.3
Shadowblood Egg,Odyssey,0.3,0.3,0.203139900578269,0.18975831034108803,0.218785328689226,0.2,0.2,0.2,0.2,0.2,0.2,0.14154625429354098,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Psychic Overload,Darksteel,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.210385657763156,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Searing Touch,Tempest,0.4,0.4,0.268840128117799,0.27469909276015403,0.3,0.21907410082334197,0.2,0.2,0.203661770164926,0.2,0.2,0.2,0.11115814540801199,0.1,0.200450454508599,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Altar's Light,Mirrodin,0.5,0.5,0.22463513963970497,0.42751057241653495,0.3,0.3,0.3,0.3,0.306060651974636,0.29016072482801003,0.3,0.19927535181669298,0.253248332612988,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Laccolith Warrior,Nemesis,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.236868461124705,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Browbeat,Judgment,3.0,2.91092345470505,2.617390107103,2.23935830552175,2.4248586852431004,2.48037144857165,2.40047572108173,2.18577914372192,1.9851010234926,1.90200785551633,2.22916419952894,1.51763866142988,1.4776849803811898,1.4048387877223798,1.3591590915233502,1.4,1.2669672699754,1.7482453716496298,1.75769382397908,1.54009623327874,1.5223731745331002,1.3541216919762098,1.44248024471068,1.44846576928644,1.2154663555527498,1.3039546799451498,0.9,0.62936582578364
Mirrorwood Treefolk,Planeshift,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.22550473867226298,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.316322848689162,0.450326476989745,0.298903275043093,0.3,0.3,0.3,0.3
Stupor,Mirage,0.7103455410717979,0.7,0.7,0.533734743792094,0.662429342621548,0.7,0.47023743196331397,0.43622248296644,0.800631444177607,0.7678694924035229,0.735962315293622,0.5603849331149731,0.254802159340333,0.2,0.257507274840314,0.3,0.21456409517202898,0.2,0.46570543947538,0.5,0.363363633906612,0.409106794915411,0.4,0.4513171225937179,0.4013513635257979,0.34037825132217897,0.3,0.44603150037500394
Boldwyr Intimidator,Future Sight,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.161905170073858,0.183111108148109,0.19671702058348897,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.276876818710078,0.3,0.303267711131591,0.3,0.3,0.3,0.3,0.2
Trigon of Thought,Scars of Mirrodin,0.2,0.2,0.10458919694488301,0.223694261376643,0.18177993033839301,0.17092634362604,0.198571408162974,0.2,0.126262698959841,0.19437824552103003,0.14846511138304502,0.150483340338266,0.1,0.1,0.1,0.1,0.200900909017198,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Phyrexian Splicer,Tempest,0.2,0.2,0.296860099421731,0.27971903275943105,0.3,0.3,0.3,0.3,0.23914120561519395,0.3,0.3,0.3,0.198728802786464,0.2,0.252552275245723,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4539461045540071,0.281681816953306,0.287457087186466,0.3,0.3
Nacatl Hunt-Pride,Conflux,0.2,0.2,0.561353063087871,0.776505138616128,0.33742955448775,0.265925732508139,0.3,0.3,0.3,0.3,0.3,0.19927535181669298,0.2,0.2,0.297748177911513,0.2,0.2,0.2,0.2,0.2,0.2,0.306357282033835,0.3,1.1609619863419298,0.838439535491311,0.3,0.3,0.3
Pinecrest Ridge,Champions of Kamigawa,0.2,0.32166690741008197,0.203139900578269,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.31726772313264096,0.2,0.2,0.2
Smother,Onslaught,0.5,0.5,0.5,0.414658007927806,0.5,0.5,0.5,0.5,0.428030515382692,0.34899637345028306,0.37807076408900103,0.272948158668966,0.268926855312333,0.272311650187906,0.40585545815728097,0.36359688943275603,0.3,0.3,0.44374993990326794,0.5,0.34624636257984304,0.38539521025990003,0.4,0.42192923591099896,0.428077730430004,0.38178744110764007,0.3,0.24662734080167603
Animal Boneyard,Odyssey,0.5,0.43240758230647,0.6664284989637529,0.39297099965059795,0.262146713107738,0.354443382704252,0.3859519421706021,0.430666408885452,0.422474791475693,0.375502114483307,0.32324504269793,0.28309250858708096,0.2,0.22258020290649802,0.347298173857422,0.397149304596113,0.20750727484031398,0.2,0.356729872402619,0.39251365961825496,0.38363363633906605,0.221133723028072,0.243463597325438,0.2,0.2,0.2,0.2,0.2
Tidehollow Sculler,Shards of Alara,0.5,0.8324064711830129,1.00072537283149,0.623293051723515,0.715819201857643,1.0379598662207399,0.9361890884155492,0.9,0.760354245107917,0.87449848793359,0.9872807536941279,0.6654574703981221,0.5833337570657379,0.431720672914079,0.339038189533239,0.5,0.5,0.5,0.5873388205655821,0.587922288728822,0.536337264299678,0.556872751265477,0.7071883762426721,0.920832510954092,1.45810728024577,1.5828183795709199,1.1993927162312,1.1513893022536001
Nectar Faerie,Lorwyn,0.279308917856404,0.172221913576818,0.295410803055117,0.3,0.3,0.22240691563239604,0.15333361905170098,0.19511126815024202,0.229418783475632,0.25321268930951,0.252850695403887,0.19927535181669298,0.292231713828083,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.39364323343539603,0.46601305907959,0.295613758075764,0.41261317669528497,0.335051907751626,0.3,0.2
Whipkeeper,Odyssey,0.2,0.1,0.1,0.20361450137953502,0.2,0.202962255136168,0.21023800340004897,0.2,0.20820725914590302,0.2,0.2,0.14154625429354098,0.1,0.1,0.18318363228497603,0.265350859879735,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.49579545761673494,0.325085825627068,0.3,0.24662734080167603
Nomad Decoy,Odyssey,0.2,0.2,0.45990231742489,0.203613898962638,0.29646903787320195,0.234444271603018,0.3,0.3,0.3,0.21646525861757399,0.221929235910999,0.20072464818330701,0.2,0.2,0.223123181289922,0.28333333333333305,0.157958179803422,0.1,0.240384522928105,0.3,0.3,0.483161682079197,0.5,0.17609639600521101,0.21471499743240902,0.1,0.1,0.23531708710818
Urza's Engine,Alliances,0.5,0.37703752263914003,0.399999275351817,0.5042181231099171,0.3,0.365555728396982,0.218809554422206,0.10355538073841,0.419318328169153,0.5,0.45153488861695495,0.374396730387397,0.32937779133721506,0.31182761012274396,0.268319083955711,0.483333991236727,0.403303182911558,0.4,0.4,0.35386454876157597,0.29459454589681,0.395189125661089,0.4,0.37499901314490997,0.47822818223587604,0.5,0.5,0.32758009023916995
Cateran Summons,Mercadian Masques,0.3,0.233518705763397,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.14154625429354098,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Bloodline Shaman,Onslaught,0.3,0.154999499994444,0.43019536515021994,0.481526283449198,0.5,0.5,0.3971435306218661,0.21688889185189103,0.320075909665982,0.28353413896553004,0.35372833853077,0.38140117972724197,0.340395681319333,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.36960724720092497,0.3,0.3,0.3,0.3,0.3
Char-Rumbler,Future Sight,0.2,0.2,0.586478064899491,0.7423685827540091,0.3608759396266071,0.2,0.2,0.2,0.20290418866809598,0.119477945517416,0.1,0.1,0.18912448410579802,0.202151647607219,0.26711682087226,0.3,0.3,0.3,0.3,0.3,0.40690636852584294,0.37697553583026594,0.42156905037353704,0.3,0.536035910233425,0.6,0.6,0.25337265919832397
Rootrunner,Champions of Kamigawa,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.17399965332871098,0.299495071932363,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Spined Sliver,Stronghold,0.5,0.5,0.3565218336497629,0.349196978276847,0.3,0.3,0.352857183674052,0.258666782223763,0.47752558731505496,0.398192749310233,0.4,0.295652110900158,0.3,0.38118276101227394,0.4,0.4,0.4,0.4,0.4,0.268840128117799,0.3,0.3,0.445752857899175,0.3,0.3,0.3,0.3,0.24662734080167603
Postmortem Lunge,New Phyrexia,0.1,0.1,0.139612892940477,0.120280967240569,0.179096433020619,0.1,0.19785711224446104,0.12288897185295801,0.216288002181835,0.174697887926361,0.222587797207858,0.2,0.114548004644107,0.1,0.1,0.266666666666667,0.205105000945954,0.2,0.2,0.2,0.2,0.2,0.2,0.413378465506125,0.44354408598275696,0.417181620429077,0.5109101983672429,0.5067453183966479
Bullwhip,Stronghold,0.2,0.11574073045256099,0.201449296366614,0.10200785551633197,0.1,0.202962255136168,0.20238074829640398,0.2,0.19873749043553401,0.2,0.141009092224898,0.21690749141291898,0.11949126687514301,0.1,0.1,0.292982802405295,0.20375363742015698,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Necropede,Scars of Mirrodin,0.5,0.36481516461294,0.3,0.131927493102327,0.20805091568572603,0.167036855965066,0.17809611565879502,0.1,0.279293403737907,0.303412089302281,0.322806879037882,0.307487789678111,0.44406774633683294,0.572311650187906,0.6138154397787371,0.7109652758588929,0.7037536374201571,0.893859787628785,1.09134558986144,0.9526543862954541,0.778080433157056,0.465121289910205,0.5225494617541521,0.978721430545139,1.6138131875061899,1.36220115671296,0.7424271350388192,0.5
Proteus Machine,Scourge,0.2,0.2,0.47656995028913496,0.288352871721346,0.3,0.3,0.19761996599951398,0.19977799703996102,0.179671436904825,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.275075000675682,0.3,0.3,0.3,0.3,0.3,0.3,0.16349242252884
Veteran's Armaments,Morningtide,0.3,0.3,0.24734343975999698,0.42630634104025394,0.218785328689226,0.2,0.2,0.2,0.2,0.2,0.2,0.14154625429354098,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.30103093846328305,0.3,0.469077224700325,0.4776281768304221,0.31718162042907694,0.33757613774795897,0.2
Synod Centurion,Fifth Dawn,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.483161682079197,0.30228729975097496,0.64999802628982,0.6259768106018969,0.2,0.2,0.26765854355409
Chastise,Judgment,0.3,0.3,0.490821606110233,0.43935770310485706,0.4,0.4,0.32452392177031103,0.41666688889185205,0.40290418866809596,0.4,0.4,0.28309250858708096,0.2,0.2,0.308559086117893,0.2,0.2,0.2,0.2,0.2,0.3603595527887639,0.32302394870050205,0.38365948351928497,0.3,0.3,0.3,0.3,0.3
