,id,cardname,setname,type_line,mana_cost,rarity,oracle_text,power,toughness,loyalty,cmc,set,color_identity,colors,reprint,layout,legalities,timestamp,price
1654,f6929259-2903-4f6f-9b06-42048fd55c6a,Celestial Colonnade,Worldwake,Land,,rare,"Celestial Colonnade enters the battlefield tapped.
{T}: Add {W} or {U}.
{3}{W}{U}: Until end of turn, Celestial Colonnade becomes a 4/4 white and blue Elemental creature with flying and vigilance. It's still a land.",,,,0.0,wwk,"['U', 'W']",[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,39.0
1655,314cb009-bd0e-40eb-98ea-c6dea8d83dcf,Seer's Sundial,Worldwake,Artifact,{4},rare,"Landfall — Whenever a land enters the battlefield under your control, you may pay {2}. If you do, draw a card.",,,,4.0,wwk,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.1
1656,9bb0ee6a-852a-4f1e-8f03-40b6d505bc82,Lodestone Golem,Worldwake,Artifact Creature — Golem,{4},rare,Nonartifact spells cost {1} more to cast.,5,3,,4.0,wwk,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'restricted', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.7
1657,55cdba1b-7a80-435f-9cff-b9365f62e311,Basilisk Collar,Worldwake,Artifact — Equipment,{1},rare,"Equipped creature has deathtouch and lifelink.
Equip {2}",,,,1.0,wwk,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,4.0
1658,997bc933-ac30-477b-a4e1-5333b796a99d,Amulet of Vigor,Worldwake,Artifact,{1},rare,"Whenever a permanent enters the battlefield tapped and under your control, untap it.",,,,1.0,wwk,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,17.7
1659,35ffbd5e-113a-4f24-baa1-b65a5082d893,Wolfbriar Elemental,Worldwake,Creature — Elemental,{2}{G}{G},rare,"Multikicker {G} (You may pay an additional {G} any number of times as you cast this spell.)
When Wolfbriar Elemental enters the battlefield, create a 2/2 green Wolf creature token for each time it was kicked.",4,4,,4.0,wwk,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.2
1660,e66d2f62-8a4a-4e8d-93e1-5dc802684106,Terastodon,Worldwake,Creature — Elephant,{6}{G}{G},rare,"When Terastodon enters the battlefield, you may destroy up to three target noncreature permanents. For each permanent put into a graveyard this way, its controller creates a 3/3 green Elephant creature token.",9,9,,8.0,wwk,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.5
1661,b6a06885-08e9-4f5a-8752-fa0945ad7701,Strength of the Tajuru,Worldwake,Instant,{X}{G}{G},rare,"Multikicker {1} (You may pay an additional {1} any number of times as you cast this spell.)
Choose target creature, then choose another target creature for each time this spell was kicked. Put X +1/+1 counters on each of them.",,,,2.0,wwk,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.2
1662,650200df-4408-4d2c-97b0-ef4cd744196c,Joraga Warcaller,Worldwake,Creature — Elf Warrior,{G},rare,"Multikicker {1}{G} (You may pay an additional {1}{G} any number of times as you cast this spell.)
Joraga Warcaller enters the battlefield with a +1/+1 counter on it for each time it was kicked.
Other Elf creatures you control get +1/+1 for each +1/+1 counter on Joraga Warcaller.",1,1,,1.0,wwk,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,3.6
1663,44dee4b3-f3c1-4ef5-8dfa-fa10c860be1e,Stone Idol Trap,Worldwake,Instant — Trap,{5}{R},rare,"This spell costs {1} less to cast for each attacking creature.
Create a 6/12 colorless Construct artifact creature token with trample. Exile it at the beginning of your next end step.",,,,6.0,wwk,['R'],['R'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.1
1664,c8b32069-a707-4a4b-8379-c097d829bb90,Mordant Dragon,Worldwake,Creature — Dragon,{3}{R}{R}{R},rare,"Flying
{1}{R}: Mordant Dragon gets +1/+0 until end of turn.
Whenever Mordant Dragon deals combat damage to a player, you may have it deal that much damage to target creature that player controls.",5,5,,6.0,wwk,['R'],['R'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529395200000,0.2
1665,09154170-70f5-45ca-8903-027ad04bc98b,"Kazuul, Tyrant of the Cliffs",Worldwake,Legendary Creature — Ogre Warrior,{3}{R}{R},rare,"Whenever a creature an opponent controls attacks, if you're the defending player, create a 3/3 red Ogre creature token unless that creature's controller pays {3}.",5,4,,5.0,wwk,['R'],['R'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.6
1666,614b9df9-c959-4bdb-91c0-75ae60b724e4,Chain Reaction,Worldwake,Sorcery,{2}{R}{R},rare,"Chain Reaction deals X damage to each creature, where X is the number of creatures on the battlefield.",,,,4.0,wwk,['R'],['R'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.3
1667,9235ef13-a363-4cab-b69d-39093a621a5c,Bazaar Trader,Worldwake,Creature — Goblin,{1}{R},rare,"{T}: Target player gains control of target artifact, creature, or land you control.",1,1,,2.0,wwk,['R'],['R'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.9
1668,c604a567-71dd-47d9-ae5d-b87b4db98df4,Quest for the Nihil Stone,Worldwake,Enchantment,{B},rare,"Whenever an opponent discards a card, you may put a quest counter on Quest for the Nihil Stone.
At the beginning of each opponent's upkeep, if that player has no cards in hand and Quest for the Nihil Stone has two or more quest counters on it, you may have that player lose 5 life.",,,,1.0,wwk,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,1.6
1669,f1efd1dd-903c-47a0-b746-5571a3ea1755,Kalastria Highborn,Worldwake,Creature — Vampire Shaman,{B}{B},rare,"Whenever Kalastria Highborn or another Vampire you control dies, you may pay {B}. If you do, target player loses 2 life and you gain 2 life.",2,2,,2.0,wwk,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,4.5
1670,16e040c3-bf42-4a5b-aeb3-5dc9921151e5,Death's Shadow,Worldwake,Creature — Avatar,{B},rare,"Death's Shadow gets -X/-X, where X is your life total.",13,13,,1.0,wwk,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,9.0
1671,73131341-0fde-4eca-aefa-ce69c933af07,Butcher of Malakir,Worldwake,Creature — Vampire Warrior,{5}{B}{B},rare,"Flying
Whenever Butcher of Malakir or another creature you control dies, each opponent sacrifices a creature.",5,4,,7.0,wwk,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.3
1672,7b247681-1cf6-42a0-ad44-76261c690596,"Anowon, the Ruin Sage",Worldwake,Legendary Creature — Vampire Shaman,{3}{B}{B},rare,"At the beginning of your upkeep, each player sacrifices a non-Vampire creature.",4,3,,5.0,wwk,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.6
1673,c592ef76-d612-4cfe-b906-0e63c44d36f8,Agadeem Occultist,Worldwake,Creature — Human Shaman Ally,{2}{B},rare,{T}: Put target creature card from an opponent's graveyard onto the battlefield under your control if its converted mana cost is less than or equal to the number of Allies you control.,0,2,,3.0,wwk,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1538208000000,0.4
1674,3bfcbeab-7a1e-4dcf-99bf-98f42c2b6a6f,"Thada Adel, Acquisitor",Worldwake,Legendary Creature — Merfolk Rogue,{1}{U}{U},rare,"Islandwalk (This creature can't be blocked as long as defending player controls an Island.)
Whenever Thada Adel, Acquisitor deals combat damage to a player, search that player's library for an artifact card and exile it. Then that player shuffles their library. Until end of turn, you may play that card.",2,2,,3.0,wwk,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,2.1
1675,555063cc-99ad-4014-b17b-c4c6b40d2e81,Selective Memory,Worldwake,Sorcery,{3}{U},rare,Search your library for any number of nonland cards and exile them. Then shuffle your library.,,,,4.0,wwk,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529395200000,0.2
1676,77983bbf-6761-4126-82b4-bdcdd6b8e1dc,Quest for Ula's Temple,Worldwake,Enchantment,{U},rare,"At the beginning of your upkeep, you may look at the top card of your library. If it's a creature card, you may reveal it and put a quest counter on Quest for Ula's Temple.
At the beginning of each end step, if there are three or more quest counters on Quest for Ula's Temple, you may put a Kraken, Leviathan, Octopus, or Serpent creature card from your hand onto the battlefield.",,,,1.0,wwk,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,1.1
1677,587f91f6-b46e-4dd5-a86d-1048054dd3c0,Jwari Shapeshifter,Worldwake,Creature — Shapeshifter Ally,{1}{U},rare,You may have Jwari Shapeshifter enter the battlefield as a copy of any Ally creature on the battlefield.,0,0,,2.0,wwk,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.7
1678,9bad0759-4132-42b5-9a26-0fcf321a60e0,Terra Eternal,Worldwake,Enchantment,{2}{W},rare,All lands have indestructible.,,,,3.0,wwk,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.4
1679,4f5212f4-f04c-4ca3-b254-654bb263829b,Talus Paladin,Worldwake,Creature — Human Knight Ally,{3}{W},rare,"Whenever Talus Paladin or another Ally enters the battlefield under your control, you may have Allies you control gain lifelink until end of turn, and you may put a +1/+1 counter on Talus Paladin.",2,3,,4.0,wwk,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.8
1680,19557351-b65f-4b04-b971-66abdc07000a,Stoneforge Mystic,Worldwake,Creature — Kor Artificer,{1}{W},rare,"When Stoneforge Mystic enters the battlefield, you may search your library for an Equipment card, reveal it, put it into your hand, then shuffle your library.
{1}{W}, {T}: You may put an Equipment card from your hand onto the battlefield.",1,2,,2.0,wwk,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'banned', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,20.0
1681,f38b1b7a-2f20-4a82-b143-7aeafc686dee,Marshal's Anthem,Worldwake,Enchantment,{2}{W}{W},rare,"Multikicker {1}{W} (You may pay an additional {1}{W} any number of times as you cast this spell.)
Creatures you control get +1/+1.
When Marshal's Anthem enters the battlefield, return up to X target creature cards from your graveyard to the battlefield, where X is the number of times Marshal's Anthem was kicked.",,,,4.0,wwk,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.2
1682,1f7dfcf6-c41b-48d6-a3b4-4b4a7bed82eb,Archon of Redemption,Worldwake,Creature — Archon,{3}{W}{W},rare,"Flying
Whenever Archon of Redemption or another creature with flying enters the battlefield under your control, you may gain life equal to that creature's power.",3,4,,5.0,wwk,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.1
1683,7abd2723-2851-4f1a-b2d0-dfcb526472c3,Verdant Catacombs,Zendikar,Land,,rare,"{T}, Pay 1 life, Sacrifice Verdant Catacombs: Search your library for a Swamp or Forest card and put it onto the battlefield. Then shuffle your library.",,,,0.0,zen,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,46.8
1684,37bce60d-2cb0-4772-9f5c-122a7ed426a0,"Valakut, the Molten Pinnacle",Zendikar,Land,,rare,"Valakut, the Molten Pinnacle enters the battlefield tapped.
Whenever a Mountain enters the battlefield under your control, if you control at least five other Mountains, you may have Valakut, the Molten Pinnacle deal 3 damage to any target.
{T}: Add {R}.",,,,0.0,zen,['R'],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,12.2
1685,327cf118-cc92-4073-85d0-94d2a0a6989a,Scalding Tarn,Zendikar,Land,,rare,"{T}, Pay 1 life, Sacrifice Scalding Tarn: Search your library for an Island or Mountain card and put it onto the battlefield. Then shuffle your library.",,,,0.0,zen,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,64.0
1686,9bcc3bab-46f8-4ed2-abdb-7a117ad07d03,"Oran-Rief, the Vastwood",Zendikar,Land,,rare,"Oran-Rief, the Vastwood enters the battlefield tapped.
{T}: Add {G}.
{T}: Put a +1/+1 counter on each green creature that entered the battlefield this turn.",,,,0.0,zen,['G'],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.9
1687,24a5cc2c-0fbf-4a5f-b175-6e0ffd0d0787,Misty Rainforest,Zendikar,Land,,rare,"{T}, Pay 1 life, Sacrifice Misty Rainforest: Search your library for a Forest or Island card and put it onto the battlefield. Then shuffle your library.",,,,0.0,zen,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,38.2
1688,45026d57-0324-4312-8b86-2e7d4f581ee9,Marsh Flats,Zendikar,Land,,rare,"{T}, Pay 1 life, Sacrifice Marsh Flats: Search your library for a Plains or Swamp card and put it onto the battlefield. Then shuffle your library.",,,,0.0,zen,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,36.0
1689,3c84cf70-4164-47ea-8da1-c0ca1ac132e1,"Magosi, the Waterveil",Zendikar,Land,,rare,"Magosi, the Waterveil enters the battlefield tapped.
{T}: Add {U}.
{U}, {T}: Put an eon counter on Magosi, the Waterveil. Skip your next turn.
{T}, Remove an eon counter from Magosi, the Waterveil and return it to its owner's hand: Take an extra turn after this one.",,,,0.0,zen,['U'],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529481600000,0.3
1690,672869d6-5314-422e-92f6-6a328fe0c6f6,Crypt of Agadeem,Zendikar,Land,,rare,"Crypt of Agadeem enters the battlefield tapped.
{T}: Add {B}.
{2}, {T}: Add {B} for each black creature card in your graveyard.",,,,0.0,zen,['B'],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,1.5
1691,16c8d2fa-54a7-46e8-980c-905258497c90,Arid Mesa,Zendikar,Land,,rare,"{T}, Pay 1 life, Sacrifice Arid Mesa: Search your library for a Mountain or Plains card and put it onto the battlefield. Then shuffle your library.",,,,0.0,zen,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,38.8
1692,7e4b42e5-0e60-4148-907e-456d9f3043be,Blade of the Bloodchief,Zendikar,Artifact — Equipment,{1},rare,"Whenever a creature dies, put a +1/+1 counter on equipped creature. If equipped creature is a Vampire, put two +1/+1 counters on it instead.
Equip {1}",,,,1.0,zen,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.9
1693,a24bba56-3256-489b-82a2-22748388e110,Turntimber Ranger,Zendikar,Creature — Elf Scout Ally,{3}{G}{G},rare,"Whenever Turntimber Ranger or another Ally enters the battlefield under your control, you may create a 2/2 green Wolf creature token. If you do, put a +1/+1 counter on Turntimber Ranger.",2,2,,5.0,zen,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1538208000000,0.6
1694,4ab062f4-e4b1-4129-9027-d0ca1a723273,Terra Stomper,Zendikar,Creature — Beast,{3}{G}{G}{G},rare,"This spell can't be countered.
Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)",8,8,,6.0,zen,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.2
1695,72ce4a96-9cb2-4032-9291-7fa0849aeab9,Summoning Trap,Zendikar,Instant — Trap,{4}{G}{G},rare,"If a creature spell you cast this turn was countered by a spell or ability an opponent controlled, you may pay {0} rather than pay this spell's mana cost.
Look at the top seven cards of your library. You may put a creature card from among them onto the battlefield. Put the rest on the bottom of your library in any order.",,,,6.0,zen,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.2
1696,43e2fcc6-96d3-45f5-b4dd-e049d9ec6cec,Scute Mob,Zendikar,Creature — Insect,{G},rare,"At the beginning of your upkeep, if you control five or more lands, put four +1/+1 counters on Scute Mob.",1,1,,1.0,zen,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.3
1697,d7f8adaa-2852-4e9c-b91d-ce80a21859c9,Predatory Urge,Zendikar,Enchantment — Aura,{3}{G},rare,"Enchant creature
Enchanted creature has ""{T}: This creature deals damage equal to its power to target creature. That creature deals damage equal to its power to this creature.""",,,,4.0,zen,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,0.1
1698,7f89a173-0b2f-4a6a-b706-9aed8dbcabec,Oracle of Mul Daya,Zendikar,Creature — Elf Shaman,{3}{G},rare,"You may play an additional land on each of your turns.
Play with the top card of your library revealed.
You may play the top card of your library if it's a land card.",2,2,,4.0,zen,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542096000000,27.7
1699,02d7ea78-d539-4c34-8bb3-941353e3da46,Beastmaster Ascension,Zendikar,Enchantment,{2}{G},rare,"Whenever a creature you control attacks, you may put a quest counter on Beastmaster Ascension.
As long as Beastmaster Ascension has seven or more quest counters on it, creatures you control get +5/+5.",,,,3.0,zen,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542026885628,2.0
